season,team,w,l,winper,total_salary,start_year
2018-19,Toronto Raptors,58,24,0.7073170731707317,136242478,2018
2018-19,Golden State Warriors,57,25,0.6951219512195121,146186409,2018
2018-19,Denver Nuggets,54,28,0.6585365853658537,117304721,2018
2018-19,Portland Trail Blazers,53,29,0.6463414634146342,132512467,2018
2018-19,Houston Rockets,53,29,0.6463414634146342,124810135,2018
2018-19,Philadelphia 76ers,51,31,0.6219512195121951,112942947,2018
2018-19,Utah Jazz,50,32,0.6097560975609756,111744016,2018
2018-19,Oklahoma City Thunder,49,33,0.5975609756097561,143896557,2018
2018-19,Boston Celtics,49,33,0.5975609756097561,125541941,2018
2018-19,Los Angeles Clippers,48,34,0.5853658536585366,118370702,2018
2018-19,San Antonio Spurs,48,34,0.5853658536585366,122398215,2018
2018-19,Indiana Pacers,48,34,0.5853658536585366,110804431,2018
2018-19,Brooklyn Nets,42,40,0.5121951219512195,118271871,2018
2018-19,Orlando Magic,42,40,0.5121951219512195,114566809,2018
2018-19,Detroit Pistons,41,41,0.5,125244035,2018
2018-19,Sacramento Kings,39,43,0.47560975609756095,103537060,2018
2018-19,Charlotte Hornets,39,43,0.47560975609756095,122327044,2018
2018-19,Miami Heat,39,43,0.47560975609756095,151716389,2018
2018-19,Los Angeles Lakers,37,45,0.4512195121951219,107275731,2018
2018-19,Minnesota Timberwolves,36,46,0.4390243902439024,121968101,2018
2018-19,New Orleans Pelicans,33,49,0.4024390243902439,114806900,2018
2018-19,Dallas Mavericks,33,49,0.4024390243902439,88351669,2018
2018-19,Memphis Grizzlies,33,49,0.4024390243902439,124877079,2018
2018-19,Washington Wizards,32,50,0.3902439024390244,124396126,2018
2018-19,Atlanta Hawks,29,53,0.35365853658536583,107076435,2018
2018-19,Chicago Bulls,22,60,0.2682926829268293,112898444,2018
2018-19,Phoenix Suns,19,63,0.23170731707317072,109405766,2018
2018-19,Cleveland Cavaliers,19,63,0.23170731707317072,124623504,2018
2018-19,New York Knicks,17,65,0.2073170731707317,123388448,2018
2019-20,Milwaukee Bucks,56,17,0.7671232876712328,135025925,2019
2019-20,Toronto Raptors,53,19,0.7361111111111112,123454360,2019
2019-20,Los Angeles Lakers,52,19,0.7323943661971831,125433839,2019
2019-20,Los Angeles Clippers,49,23,0.6805555555555556,133941896,2019
2019-20,Boston Celtics,48,24,0.6666666666666666,118647447,2019
2019-20,Denver Nuggets,46,27,0.6301369863013698,129543322,2019
2019-20,Indiana Pacers,45,28,0.6164383561643836,114208526,2019
2019-20,Houston Rockets,44,28,0.6111111111111112,131293343,2019
2019-20,Utah Jazz,44,28,0.6111111111111112,121149425,2019
2019-20,Oklahoma City Thunder,44,28,0.6111111111111112,133820365,2019
2019-20,Miami Heat,44,29,0.6027397260273972,133841792,2019
2019-20,Philadelphia 76ers,43,30,0.589041095890411,131997240,2019
2019-20,Dallas Mavericks,43,32,0.5733333333333334,121989876,2019
2019-20,Brooklyn Nets,35,37,0.4861111111111111,126998206,2019
2019-20,Portland Trail Blazers,35,39,0.47297297297297297,137375608,2019
2019-20,Phoenix Suns,34,39,0.4657534246575342,121137310,2019
2019-20,Memphis Grizzlies,34,39,0.4657534246575342,128874901,2019
2019-20,Orlando Magic,33,40,0.4520547945205479,133294669,2019
2019-20,San Antonio Spurs,32,39,0.4507042253521127,123395102,2019
2019-20,Sacramento Kings,31,41,0.4305555555555556,117679921,2019
2019-20,New Orleans Pelicans,30,42,0.4166666666666667,115039161,2019
2019-20,Charlotte Hornets,23,42,0.35384615384615387,122632035,2019
2019-20,Washington Wizards,25,47,0.3472222222222222,131687877,2019
2019-20,Chicago Bulls,22,43,0.3384615384615385,116208743,2019
2019-20,New York Knicks,21,45,0.3181818181818182,111355759,2019
2019-20,Detroit Pistons,20,46,0.30303030303030304,131207223,2019
2019-20,Atlanta Hawks,20,47,0.29850746268656714,113286744,2019
2019-20,Minnesota Timberwolves,19,45,0.296875,132085645,2019
2019-20,Cleveland Cavaliers,19,46,0.2923076923076923,130681714,2019
2019-20,Golden State Warriors,15,50,0.2307692307692308,131527930,2019
2020-21,Utah Jazz,52,20,0.7222222222222222,136374336,2020
2020-21,Phoenix Suns,51,21,0.7083333333333334,128554848,2020
2020-21,Philadelphia 76ers,49,23,0.6805555555555556,147240833,2020
2020-21,Brooklyn Nets,48,24,0.6666666666666666,168872334,2020
2020-21,Denver Nuggets,47,25,0.6527777777777778,128708761,2020
2020-21,Los Angeles Clippers,47,25,0.6527777777777778,139268178,2020
2020-21,Milwaukee Bucks,46,26,0.6388888888888888,131606829,2020
2020-21,Portland Trail Blazers,42,30,0.5833333333333334,131408685,2020
2020-21,Dallas Mavericks,42,30,0.5833333333333334,126609593,2020
2020-21,Los Angeles Lakers,42,30,0.5833333333333334,138949061,2020
2020-21,Atlanta Hawks,41,31,0.5694444444444444,115748809,2020
2020-21,New York Knicks,41,31,0.5694444444444444,100968503,2020
2020-21,Miami Heat,40,32,0.5555555555555556,133423387,2020
2020-21,Golden State Warriors,39,33,0.5416666666666666,170046348,2020
2020-21,Memphis Grizzlies,38,34,0.5277777777777778,131081450,2020
2020-21,Boston Celtics,36,36,0.5,130767745,2020
2020-21,Washington Wizards,34,38,0.4722222222222222,130371932,2020
2020-21,Indiana Pacers,34,38,0.4722222222222222,129268035,2020
2020-21,San Antonio Spurs,33,39,0.4583333333333333,128746873,2020
2020-21,Charlotte Hornets,33,39,0.4583333333333333,107320579,2020
2020-21,New Orleans Pelicans,31,41,0.4305555555555556,132814677,2020
2020-21,Sacramento Kings,31,41,0.4305555555555556,105646948,2020
2020-21,Chicago Bulls,31,41,0.4305555555555556,127968089,2020
2020-21,Toronto Raptors,27,45,0.375,128143636,2020
2020-21,Minnesota Timberwolves,23,49,0.3194444444444444,129665063,2020
2020-21,Oklahoma City Thunder,22,50,0.3055555555555556,95196515,2020
2020-21,Cleveland Cavaliers,22,50,0.3055555555555556,127189068,2020
2020-21,Orlando Magic,21,51,0.2916666666666667,115155768,2020
2020-21,Detroit Pistons,20,52,0.2777777777777778,115007448,2020
2020-21,Houston Rockets,17,55,0.2361111111111111,128857281,2020
